text,label
kobudluq,köbudluq
aiıə,ailə
olardı,olardı
istəyənlər,istəyənlər
dizelə,dizelə
dəyişdirəcək,dəyişdirəcək
baci,bacı
ildirki,ildirki
yanimdakı,yanımdakı
görub,görüb
ayrilsam,ayrılsam
Bədənin,bədənin
danışarlar,danışarlar
Xanım,xanım
atasina,atasına
orqanini,oqanını
etmış,etmış
Mülkidə,mülkidə
ürəyimin,ürəyimin
eleyemmirsen,eliyə bilmirsən
ayrıyıq,ayırıyıq
mənəm,mənəm
vaxxata,vaxta
shikayet,şikayət
lenet,lənət
dahin,Şahin
çöp,çöp
boru,boru
qəsd,qəsd
qarshiniza,qarşınıza
yanımda,yanımda
saxlaya,saxlaya
zarafatca,zarafatca
yazmayacagdım,yazmayacağdım
oldugumu,olduğumu
xeber,xəbər
İnana,inana
atana,atana
Gülməli,gülməli
fərqlənir,fərqlənir
fesadlar,fəsadlar
qalxır,qalxır
ödəniş,ödəniş
şüursuz,şüursuz
bacisi,bacısı
doldurmağından,doldurmağından
2016-2017-ci,2016-2017-ci
içməyimi,içməyimi
düşüncə,düşüncə
bilmirdilər,bilmirdilər
Qüdrət,Qüdrət
internete,internetə
qadini,qadını
xidmeti,xidməti
fikirleşmir,fikirləşmir
yaradıb,yaradıb
munasibətlərə,münasibətlərə
ağlımdadı,ağlımdadı
fantaziyalarimi,fantaziyalarımı
şubhe,şübhə
vurğunsan,vurğunsan
İsraildə,İsraildə
deyeceyimi,deyəcəyimi
İlahi,İlahi
Zeng,zəng
adamlardan,adamlardan
yada,yada
etsən,etsən
Sevgilim,sevgilim
ölkelerin,ölkələrin
islemir,işləmir
evlenib,evlənib
Doluyirduq,doluyurduq
görməmişəm,görməmişəm
cekdiyime,çəkdiyimə
yüksəldikdən,yüksəldikdən
bilerem,bilərəm
hamısını,hamısını
Süleymanov,Süleymanov
çevirərlər,çevirərlər
bacıdan,bacıdan
yaşanar,yaşanar
Mürsəlovun,Mürsəlovun
düzəltdiyini,düzəltdiyini
laq-laqaya,laq-laqaya
əsasda,əsasda
varlıdısa,varlıdısa
bax,bax
bağldı,bağldı
Müharibə,müharibə
köməyin,köməyin
çəkmir,çəkmir
çıxardı,çıxardı
suallar,suallar
atamnan,atamnan
nasosu,nasosu
təhsilliyəm,təhsilliyəm
evlənmir,evlənmir
inandırdı,inandırdı
surulse,sürülsə
ağlimdakilari,ağlımdakıları
qadinlarla,qadınlarla
siqinim,sığınım
İki,iki
fikirləşirki,fikirləşirki
qaytarılması,qaytarılması
yazırsan,yazırsan
ümümiyətlə,ümümiyətlə
zemanet,zəmanət
Meslehet,məsləhət
tələbəlik,tələbəlik
qadınlara,tələbəlik
açılıb,açılıb
gördürmek,gördürmək
Həm,həm
vardi,vardı
sifətimə,sifətimə
emeliyyati,əməliyyatımı
tənziməlımək,tənzimləmək
Şəhərə,şəhərə
Məsləhətlərinizi,məsləhətlərinizi
xasiyyetime,xasiyyətimə
zəngdə,zəngdə
uşağının,uşağının
bəri,bəri
ustune,üstünə
nömrələr,nömrələr
adamlaridir,adamlarıdır
danışdpm,danışdım
Qetiyyen,qətiyyən
almalarımıza,almalarımıza
buferi,buferi
Vidadi,Vidadi
30%,30%
böyüyüb,böyüyüb
Vidi,vidi
baxıb,baxıb
Coşqun,Coşqun
velosiped,velosiped
stress,stress
kasıbdırsa,kasıbdırsa
qrupa,qrupa
hisslərində,hisslərində
saxda,saxta
ÖZÜNÜZDƏN,özünüzdən
paylaşimda,paylaşımda
Övladımızın,övladımızın
maddə,maddə
uste,üstdə
ayımızda,ayımızda
mühərriki,mühərriki
501-36-32,501-36-32
diliminde,dilimində
Qurana,Qurana
puç,puç
gelmisdi,gəlmişdi
xidməti,xidməti
bilib-bilmədən,bilib-bilmədən
müdürlərə,müdürlərə
bədən,bədən
sularının,sularının
verməli,verməli
paltarımın,paltarımın
1-mizin,1-mizin
Evlənmək,evlənmək
qəlbimdən,qəlbimdən
küskün,küskün
kəsi,qərarı
boyukdu,böyükdür
hovuza,hovuza
ortuya,ortaya
bilmedim,bilmədim
tereddud,tərəddüd
üzərində,üzərində
ərazilərə,ərazilərə
yaşim,yaşım
cekici,çəkici
etrafım,ətrafım
çekim,çəkim
neynəmişəm,neynəmişəm
Telefonları,telefonları
yetərincədir,yetərincədir
nazirlikdə,nazirlikdə
olmurdular,olmurdular
qəsdimə,qəsdimə
qırmaq,qırmaq
dirnagin,dırnağın
vurursan,vurursan
Ata,ata
çatmır,çatmır
enene,ənənə
Diger,digər
qayıtdıq,qayıtdıq
ətrafımdakı,ətrafımdakı
herşey,hərşey
təlim,təlim
çətinliklə,çətinliklə
yaradıbsan,yaratmısan
danismaqda,danışmaqda
mendedi,məndədi
sel,sel
müqayisəsi,müqayisəsi
bircefe,birdəfə
xəstəsiyəm,xəstəsiyəm
benzinə,benzinə
Əsgərlik,əsgərlik
ehtibarin,ehtibarin
uğursuz,uğursuz
oyunları,oyunları
gulerek,gülərək
dahada,dahada
yumuşdular,yumuşdular
kar,kar
maşşenikdi,maşşenikdir
neyi,nəyi
qadına,qadına
görməmişdim,görməmişdim
Nurgün,Nurgün
hamısına,hamısına
təlaq,təlaq
menfi-müsbet,menfi-müsbet
kənddə,kənddə
rayonlar,rayonlar
imish,imiş
yaradırdılar,yaradırdılar
ifşaçıları,ifşaçıları
temkinle,təmkinlə
oğurlayib,oğurlayıb
olmaya,olmaya
dəmir,dəmir
rastlaşıb,rastlaşıb
soyuyur,soyuyur
atanla,atanla
müzakirədən,müzakirədən
yaxinlashdiq,yaxınlaşdıq
Başa,başa
qanamış,qanamış
dedimkieger,dedimki eger
təsirindəyəm,təsirindəyəm
əslində,əslində
alacağıq,alacağıq
tamamlamaq,tamamlamaq
millət,millət
mebeli,mebeli
istisində,istisində
şirkətləri,şirkətləri
işləyən,işləyən
DIQQƏT,diqqət
toplumu,toplumu
defə,dəfə
siddet,şiddət
Təkrar,təkrar
qedər,qədər
ehtiyacim,ehtiyacım
minnətdaram,minnətdaram
gönderməyin,göndərməyin
göstərirsən,göstərirsən
olduğu,olduğu
toxunuş,toxunuş
atdimda,atdımda
kecdikden,keçdikdən
yashamagi,yaşamağı
gətirməz,gətirməz
dəyişdirmək,dəyişdirmək
oxumuş,oxumuş
demiş,demiş
doğuş,doğuş
fırıldaqçılığı,fırıldaqçılığı
edilmir,edilmir
alındı,alındı
inanıb,inanıb
idiniz,idiniz
baglamaq,bağlamaq
düşüncələrə,düşüncələrə
indiyə,indiyə
müştəridən,müştəridən
müraciət,müraciət
dəyişirlər,dəyişirlər
nişanliyig,nişanlıyıq
umudsuz,ümüdsüz
olacaqdısa,olacaqdısa
demisən,demisən
Dehset,dəhşət
evliliyimiz,evliliyimiz
smaylıklı,smaylikli
fobiyamı,fobiyamı
zoru,zoru
Gencken,gənckən
çixdi,çıxdı
cavablaya,cavablaya
günlərdən,günlərdən
gördüyümüz,gördüyümüz
Allahın,Allahın
munasibete,münasibətə
Jeep,Jeep
DEYİLİK,deyilik
hiddətlə,hiddətlə
verərkən,verərkən
olduğukl,olduğuki
başlayıram,başlayıram
Şəhram,Şəhram
pozulması,pozulması
pulu,pulu
Dəyişilməyib,dəyişilməyib
e-mail,e-mail
eslinde,əslində
Dilinə,dilinə
həddən,həddən
Qüvvələrin,qüvvələrin
Maddı,maddi
yaxşısıdır,yaxşısıdır
taj,tac
heyati,həyatı
berbad,bərbad
erkəyi,erkəyi
tutuzduran,tutuzduran
şərəfsizə,şərəfsizə
uyuşmazlığı,uyuşmazlığı
BMW,bmw
sevirdik,sevirdik
usdunden,üsdündən
dagilacag,dağılacaq
xarabdi,xarabdır
biriyəm,biriyəm
Sevgiliniz,sevgiliniz
qurur,qurur
qaynana,qaynana
əlbirdirlər,əlbirdirlər
təsadüf,təsadüf
qüsur,qüsur
Neçə,neçə
dəfəki,dəfəki
üç,üç
Vursan,Vursan
birinin,birinin
qıraqda,qıraqda
Sizləri,sizləri
Abdulla,Abdulla
eşitməməzliyə,eşitməməzliyə
Əsədova,Əsədova
dushmemek,düşməmək
aidiyyatı,aidiyyatı
elci,elçi
40-50,40-50
kursam,kursam
bassın,bassın
belke,bəlkə
təklifdən,təklifdən
xanimi,xanımı
bugünki,bugünki
keyfiyyətli,keyfiyyətli
serefsizder,şərəfsizdilər
yetirərək,yetirərək
dəyən,dəyən
açmadım,açmadım
vurmur,vurmur
qanlı,qanlı
cıxacaq,çıxacaq
görünüşləri,görünüşləri
yerimde,yerimdə
qurcalayirsan,qurcalayırsan
sayı,sayı
çixardir,çıxardır
qazanib,qazanıb
usaqlariniz,uşaqlarınız
Azer,Azər
Maşınım,maşınım
saxtakar,saxtakar
görünüşcə,görünüşcə
Nehayet,nəhayət
göstərənlər,göstərənlər
sevişirlər,sevişirlər
xasiyyətinə,xasiyyətinə
dinamik,dinamik
komek,kömək
hansi,hansı
yardımdı,yardımdı
atamın,atamın
addımı,addımı
yığışmır,yığışmır
menem,mənəm
Qızda,qızda
gözünə,gözünə
usağı,usağı
içkiye,içkiyə
plana,plana
qırılır,qırılır
sağolun,sağolun
geceniz,gecəniz
gəliri,gəliri
sixiv,sıxıb
alacaqsan,alacaqsan
işini,işini
yarasadan,yarasadan
onu,onu
Bunlardan,bunlardan
inanmırdı,inanmırdı
deputat,deputat
postuma,postuma
qaciram,qaçıram
verır,verir
35-36,35-36
etdirə,etdirə
guman,güman
sahə,sahə
ətrafımla,ətrafımla
fikrimin,fikrimin
Qulluğu,qulluğu
göndərmir,göndərmir
xeyallarimin,xəyallarımın
olmusham,olmuşam
istəmirəm,istəmirəm
çalışın,çalışın
düşsəm,düşsəm
adamlara,adamlara
izliyib,izliyib
veribsen,vermisən
vəsait,vəsait
yaman,yaman
ataraq,ataraq
keçire,keçir
olduğunuz,olduğunuz
dayanıb,dayanıb
xəstəni,xəstəni
full,full
exlaqsiz,əxlaqsız
dostumun,dostumun
açiği,açığı
heçkim,heçkim
Ərəbistanda,Ərəbistanda
itmis,itmiş
kecim,keçim
Məsləhətinizə,məsləhətinizə
Sualim,sualım
Həşimlinin,Həşimlinin
boluşsun,bölüşsün
tipli,tipli
rastalaşan,rastalaşan
ön,ön
kompaniya,kompaniya
Suallar,suallar
aparirdi,aparırdı
keçəcək,keçəcək
məcbur,məcbur
atsınlar,atsınlar
muhit,mühit
həvəslidi,həvəslidi
pisgündədi,pis gündədir
Mühərrik,mühərrik
sms,sms
vare,var
Gülün,gülün
boğulma,boğulma
proqrami,proqramı
yaglarini,yağlarını
dindirsen,dindirsən
içindəyəmki,içindəyəmki
psixologiyama,psixologiyama
getirdi,gətirdi
etməsi,etməsi
yazdım,yazdım
çevirməməyim,çevirə bilməməyim
düşünür,düşünür
unvanina,unvanına
girirsə,girirsə
aldadirlar,aldadırlar
görsəydi,görsəydi
ağzından,ağzından
icarəyə,icarəyə
məcburiyətində,məcburiyətində
qovub,qovub
bölüşürdük,bölüşürdük
yasun,yosun
xaraxtersiz,xaraktersiz
kuçeye,küçəyə
Məsələ,məsələ
haradan,haradan
dialoqu,dialoqu
aldatmış,aldatmış
hardasan,hardasan
Alır,alır
çoxları,çoxları
borcun,borcun
davamli,davamlı
qatmağa,qatmağa
xoşlanmağa,xoşlanmağa
rəfiqəm,rəfiqəm
gelirler,gəlirlər
müayinədən,müayinədən
qaynayıb,qaynayıb
etmişdi,etmişdi
münasibet,münasibət
Qeddar,qəddar
fərqli,fərqli
ustunede,üstünədə
gondermirler,göndərmirlər
güzəşt,güzəşt
ayrıldıqdan,ayrıldıqdan
alternativ,alternativ
barəsində,barəsində
kimlərisə,kimlərisə
evlənək,evlənək
Hara,hara
xoşlamıram,xoşlamıram
Hele,hələ
Deleduzlarimiz,dələduzlarımız
əzab,əzab
müddətdən,müddətdən
anladığını,anladığını
cehenem,cəhənnəm
10-12,10-12
görun,görun
xalamqizi,xalam qızı
vererdim,verərdim
yoldaşımız,yoldaşımız
işində,işində
Kurslar,kurslar
necedi,necədi
nəyine,nəyinə
96-97-ci,96-97-ci
ayrılandan,ayrılandan
qaçır,qaçır
klubdan,klubdan
emrleri,əmrləri
iyun,iyun
sənədləri,sənədləri
gercekleşdiyi,gərçəkləşdiyi
fikrə,fikrə
qurumağa,qurumağa
ailəmizlə,ailəmizlə
inanmag,inanmaq
yawayiram,yaşayıram
qoca,qoca
gətirilən,gətirilən
benzinlə,benzinlə
yollarda,yollarda
cəhətləri,cəhətləri
demiyim,demiyim
yəqin,yəqin
meqsed,məqsəd
etdiyiniz,etdiyiniz
qaydalar,qaydalar
göndersinler,göndərsinlər
Qalan,qalan
etməmək,etməmək
Onlara,onlara
qrupunda,qrupunda
çalışdım,çalışdım
yayındırır,yayındırır
seyf,seyf
Yalandı,yalandı
danismirsan,danışmıram
açdı,açdı
arama,arama
yazib,yazıb
danışırıqki,danışırıq ki
yiyəsiz,yiyəsiz
axira,axıra
yataqda,yataqda
qocasi,qocası
hissəsini,hissəsini
getməsi,getməsi
Laglagisiz,lağlağasız
xeuanetler,xəyanətlər
verilmişdi,verilmişdi
özlərini,özlərini
başçısının,başcısının
çətinliyi,çətinliyi
sixir,sıxır
əzəcək,əzəcək
Novxanıda,Novxanıda
Aydın,Aydın
düşünülməsin,düşünülməsin
əməkdaşı,əməkdaşı
munasibetm,münasibətim
reklamlara,reklamlara
fikirimdə,fikirimdə
qurbanıyam,qurbanıyam
DİQQET,diqqət
qətiyyən,qətiyyən
xəbərim,xəbərim
Övladida,övladıda
istəyimnən,istəyimdən
qursam,qursam
ağcaqanad,ağcaqanad
kantlari,kantları
asılılığım,asılılığım
videolardı,videolardır
termini,termini
vəsiqəm,vəsiqəm
Həmən,həmən
Boşluğa,boşluğa
gedirdim,gedirdim
maaşı,maaşı
fokuslanım,fokuslanım
Virtual,virtual
sağlığı,sağlığı
əməldir,əməldir
dediyinə,dediyinə
çəkinmirəmki,çəkinmirəmki
insanları,insanları
Birincisi,birincisi
qərarimizi,qərarımızı
hesabı,hesabı
danışığı,danışığı
Elizade,Əlizadə
tərəzidir,tərəzidir
bampersiz,bampersiz
kalidorda,kalidorda
shey,şey
Ədalət,Ədalət
Uzaq,uzaq
başbilən,baş bilən
qismet,qismət
əsəblərimiz,əsəblərimiz
Baxsaq,baxsaq
tanımaq,tanımaq
Şehid,şəhid
fikri,fikri
olarmı,olar mı
sözümə,sözümə
gonderis,göndəriş
uşaqlardakı,uşaqlardaki
torpaqla,torpaqla
yaşıyıram,yaşayıram
bəsdir,bəsdir
qadında,qadında
sergileyirler,sərgiləyirlər
Rahatlığı,rahatlığı
yarımçıq,yarımçıq
şillə,şillə
yetkinlik,yetkinlik
Bilirəme,Bilirəm
nomreli,nömrəli
2008-2009,2008-2009
Azərpoçt-un,Azərpoçt-un
Həlli,həlli
veribler,veriblər
qazansin,qazansın
BƏYəndim,bəyəndim
lazımdı,lazımdır
inancsız,inancsız
tapdığı,tapdığı
puskurur,püskürür
pensiya,pensiya
qızım,qızım
səviyyəsi,səviyyəsi
aglamaqdan,ağlamaqdan
yazmağını,yazmağını
ayağım,ayağım
qarğış,qarğış
Əzizsən,əzizsən
çərcivəsində,çərçivəsində
öldürərkən,öldürərkən
şəxslərin,şəxslərin
mənbəyi,mənbəyi
uşaqlardı,uşaqlardır
Komek,kömək
xətrimi,xətrimi
siqaret,xətrimi
istəyimdə,istəyimdə
qardaşının,qardaşının
yazıçı,yazıçı
ayda,ayda
belə-belə,belə-belə
Abbaszadənin,Abbaszadənin
istiyirem,istəyirəm
sonu,sonu
Deyirler,deyirlər
cavabları,cavabları
Firma,firma
Almanya'da,Almanyada
sehvetimi,səhvətimi
tekce,təkçə
hansına,hansına
ozguvenim,özgüvənim
onlara,onlara
buketi,buketi
yenədə,yenədə
gorub,görüb
gəldiyini,gəldiyini
qizlarida,qızlarıda
gəlmişəm,gəlmişəm
oynamışdıq,oynamışdıq
davranması,davranması
diqqetle,diqqətlə
azərbaycanlılar,azərbaycanlılar
qalmir,qalmır
qorxduğum,qorxduğum
verme,vermə
turmedeyem,türmədəyəm
bəziləridə,bəziləridə
sürenler,sürənlər
Sıradan,sıradan
lakonik,lakonik
Səidin,Səidin
kelme,kəlmə
əsəbləşirsən,əsəbləşirsən
Dediki,dedi ki
sevdirdim,sevdirdim
zinaya,Zinaya
xatırlayanda,xatırlayanda
tanıyım,tanıyım
keçmişdə,keçmişdə
Quluzadə,Quluzadə
auditoriyaya,auditoriyaya
getməlidir,getməlidir
silahı,silahı
gorushmek,görüşmək
bacısına,bacısına
indiyədək,indiyədək
maraqla,maraqla
yoldashimla,yoldaşimla
barishim,barışım
hardasa,hardasa
vədlər,vədlər
gözləmişdim,gözləmişdim
getdim,getdim
sönür,sönür
telefonla,telefonla
peşəkar,peşəkar
xasiyetim,xasiyətim
gəlməzdim,gəlməzdim
udar,udar
dostlugumuz,dostluğumuz
ailələrimizə,ailələrimizə
Ferecov,fərəcəov
olarmi,olar mı
anlamağa,anlamağa
anasina,anasına
çıxmaqla,çıxmaqla
atasıdı,atasıdır
etmək,etmək
bilinsin,bilinsin
nıye,niyə
ayinda,ayında
palçıqda,palçıqda
deyərək,deyərək
bunun,bunun
andicirki,and içir ki
gosterirdim,göstərirdim
qatmalı,qatmalı
düşündükcə,düşündükcə
verdiyin,verdiyin
taniyan,tanıyan
yazmaqa,yazmağa
vəzifəlilər,vəzifəlilər
yanib,yanıb
saçı,saçı
olke,ölkə
secimde,seçim də
maraqlarim,maraqlarım
qorxuruq,qorxuruq
razi,razı
Shahmarov,Şahmarov
insanlari,insanları
demiyəcəm,demiyəcəm
Babazade,Babazadə
menasız,mənasız
sadecə,sadəcə
müntəxəbati,müntəxəbati
Kodlaşdırma,kodlaşdırma
əsəbləşmə,əsəbləşmə
hisseye,hissəyə
tərkibi,tərkibi
Dediler,dedilər
məzmunu,məzmunu
biologiya,biologiya
hazirlasirsan,hazırlaşırsan
bir-bir,bir-bir
dein,deyin
bitirene,bitirənə
Paylaşılmayıb,paylaşılmayıb
bilecik,biləcik
tesd,test
olmasi,olması
çoxan,çoxdan
Abturiyent,abituriyent
götürürəm,götürürəm
Neçəyə,neçəyə
burdayıq,burdayıq
Abuturyent,abituriyent
Saolun,sağolun
imtahaninda,imtahanın da
uzre,üzrə
Hezi,Həzi
9lar,9 lar
VAXTDİ,vaxtdır
Qalıbsa,qalıbsa
2dene,2 dənə
İstəmirsiz,istəmirsiniz
mesajını,mesajını
Tarixler,tarixlər
mənı,məni
Girib,girib
Qaydasi,qaydası
ballığa,ballığa
yazmadim,yazmadım
adimizi,adımızı
atmısız,atmısınız
buraxılırlar,buraxılırlar
anladınız,anladınız
KANALDA,kanalda
əvvəıki,əvvəl ki
satanı,satanı
biləcəyiniz,biləcəyiniz
bağlıyın,bağlıyın
məşhurdu,məşhurdu
ekvalentliyinin,ekvalentliyinin
2021jurnalı,2021 jurnalı
imtahanim,imtahanım
Birce,bircə
balına,balına
sualdır,sualdır
gönderilen,göndərilən
atardlmda,atardım da
tapsirigi,tapşırığı
aq,ağ
yem,yem
Yazılı,yazılı
deyərdiniz,deyərdiniz
istədiynizə,istədiynizə
Tabesizlik,tabesizlik
atmadı,atmadı
Hədiyyə,hədiyyə
80%,80%
2manata,2 manata
Teshekkur,təşəkkür
Teleqram,telegram
uğurların,uğurların
Məlumatı,məlumatı
Görüşdə,görüşdə
ÇƏKMƏK,çəkmək
Proqrama,proqrama
yanasma,yanaşma
sinifin,sinifin
200-dən,200-dən
haradı,haradı
Riyaziyat,riyaziyyat
ADA,ADA
yığıblar,yığıblar
secimlerini,seçimlərini
qarışdı,qarışdı
eserleri,əsərləri
azcada,azca da
xow,xoş
AXTARILIR,axtarılır
ixtisaslarına,ixtisaslarına
Xeyrrr,xeyr
universitetindən,universitetindən
Qesey,qəşəng
deyimde,deyimdə
Movzulari,mövzuları
odlar,odlar
Tapşırıqlar,tapşırıqlar
düşünürsən,düşünürsən
qadındır,qadındır
bildirərsiniz,bildirərsiniz
fakulte,fakultə
düşmədime,düşmədime
Kiçik,kiçik
baxmag,baxmaq
Dosyalarda,dosyalarda
girməyək,girməyək
Gorum,görüm
Satırsız,satırsınız
Elektronika,elektronika
linkidə,linki də
silinən,silinən
tanımır,tanımır
Atılan,atılan
mendeki,məndəki
Testidi,testidir
Olmayacaq,olmayacaq
2021'ci,2021-ci
Gunay-,Günay
Əlinizdə,əlinizdə
şamil,Şamil
lazimiydi,lazım idi
sabahin,sabahın
açarsız,açarsız
Elvir,Elvir
dinləyə,dinləyə
prioritetlər,prioritetlər
Göndərə,göndərə
Gəl,gəl
görmürsüz,görmürsüz
köməyliy,köməklik
isdirsiz,istəyirsiniz
HƏNDƏSİ,həndisi
luğeti,lüğəti
gorerdiz,görərdiniz
Guvənin,güvənin
-Fizika,fizika
Srazı,srazı
Otk-nın,Otk-nın
ixtisaslarinin,ixtisaslarının
deyərsiniz,deyərsiniz
Jurnal9rus,jurnal 9 rus
DİM'in,DİM-in
Bəhanələrə,bəhanələrə
rəqabət,rəqabət
verməyəsiz,verməyəsiz
Albaniya,Albaniya
açın,açın
sozleri,sözləri
birwey,bir şey
görsəz,görsəz
satmıram,satmıram
Gördüm,gördüm
alınırsız,alınırsız
sınağlarını,sınağlarını
Vərəq,vərəq
7-,7
9larda,9 larda
Heyqi,həyqi
Tehlukesizliyi,təhlükəsizliyi
dogrudur,doğrudur
qiymətdən,qiymətdən
unvanlanir,ünvanlanır
Atında,atında
Açıqları,açıqları
verməliyiy,verməliyik
qrupuvuzu,qrupuvuzu
xanimdi,xanımdı
etməmisiz,etməmisiniz
düşməz,düşməz
kmdəsə,kimdəsə
atesdat,atestat
dusmur,düşmür
Şəxsində,şəxsin də
jurnal2021,jurnal 2021
dusecek,düşəcək
moterizede,mötərəzidə
azndir,azn dir
deyilmişdi,deyilmişdi
SİNİFLƏR,siniflər
eləmədim,eləmədim
Fizikanı,fizikanı
Atnda,atında
Fizikada,fizikada
melimliyi,müəllimliyi
kabinetde,kabinetdə
Tez-tez,tez-tez
pdf'sı,pdf-i
belede,belədə
Dogrudan,doğrudan
Mübahisə,mübahisə
Əziyyətin,əziyyətin
atırsız,atırsız
soruçmaq,soruşmaq
İS,iş
laızm,lazım
yazılmalıdır,yazılmalıdır
fənnə,fənnə
tərcüməçilik,tərcüməçilik
uninin,uninin
Ödənişsizdir,ödənişsizdir
EDİLİR,edilir
adamdan,adamdan
Coğrafiyada,coğrafiyada
qarisig,qarışıq
işlətmək,işlətmək
yükləyərik,yükləyərik
dönəm,dönəm
kəndində,kəndində
Dahada,dahada
sinaglari,sınaqları
Ancağ,ancaq
silindi,silindi
OTK-ın,OTK-ın
riayət,riayət
UNEC-beynelxalq,UNEC-beynelxalq
ixtisasin,ixtisasın
Kimdisə,kimdisə
yonlendire,yönləndirə
Magistrı,magistr
omonimlər,omonimlər
paylaşacıq,paylaşacıq
nəzarətçini,nəzarətçini
Qədər,qədər
Axsam,axşam
eliyev,Əliyev
Anlamadim,anlamadım
tapşırıqlar,tapşırıqlar
ureyimiz,ürəyimiz
10azna,10 azn
liseyə,liseyə
Təyin,təyin
Yüklədim,yüklədim
Ressamliq,rəssamlıq
atsında,atsında
sinaglarda,sınaqlarda
TƏK,tək
isdeyerem,isdəyərəm
gozle,gözlə
Muzakire,müzakirə
satmaz,satmaz
fənlər,fənlər
Kanal,kanal
umumilikdə,ümumilikdə
qarşılıqlı,qarşılıqlı
mövzusunun,mövzusunun
biıərəm,bilərəm
imthan,imtahan
gorek,görək
6nın,6 nın
sheklini,şəklini
Elbetde,əlbətdə
helleri,həlləri
sinaqidir,sınağıdır
oxumağı,oxumağı
sehifelere,səhifələrə
gəncin,gəncin
13-ü,13-ü
ruh,ruh
cavabli,cavablı
işləyəcəm,işləyəcəm
bələdiyyə,bələdiyyə
yazmırsiz,yazmırsınız
tədris,tədris
avtomatlasdirilmasi,avtomatlaşdırılması
İdi,idi
Geden,gedən
Atıram,atıram
yazdigim,yazdığım
Buraxilişa,buraxılışa
vaxdiniz,vaxdınız
atabilər,ata bilər
ingils,ingilis
gelsinn,gəlsin
oLmasa,olmasa
postlara,postlara
çıxırdım,çıxırdım
Cvblari,cavabları
müellimliyi,müəllimliyi
sistemindən,sistemindən
bolgesiz,bölgəsiz
paylasilan,paylaşılan
printerdən,printerdən
Əlbət,əlbət
müəllimdir,müəllimdir
telegrama,telegrama
yoxlayin,yoxlayın
saatlar,saatlar
variantların,variantların
4-,4
nəticədir,nəticədir
necəydi,necəydi
cvblara,cavablara
1000ə,1000 ə
hardadir,hardadır
neçesi,neçəsi
Anlayışınız,anlayışınız
buraxilisdan,buraxılşdan
girisən,girirsən
uyğunlaşdırma,uyğunlaşdırma
mühitə,mühitə
sizidə,sizidə
mövzulari,mövzuları
kabineti,kabineti
Xəzər,Xəzər
cəbr,cəbr
yığışdıraq,yığışdıraq
sistemini,sistemini
yoxx,yox
hali,halı
Noldu,noldu
Funksiyalar,funksiyalar
vermrsz,vermirsiz
izahlarını,izahlarını
qabaqda,qabaqda
engellemesi,əngəlləməsi
necesiniz,necəsiniz
adminsiz,adminsiz
hazırlıgı,hazırlığı
hazırlaşıram,hazırlaşıram
