,text,label,prediction,distance,org
12619,bunlardi,bunlardır,bunlardi,2.0,2.0
6291,qınamışdı,qınamışdı,qınamışdı,0.0,0.0
27982,dözümlülüyü,dözümlülüyü,dözümlülüyü,0.0,0.0
7496,universitetdi,universitetdir,universitetdi,1.0,1.0
23392,Hansılardı,hansılardır,hansılardır,0.0,2.0
3759,Mirzə,Mirzə,Mirzə,0.0,0.0
16503,goruwerik,görüşərik,görüşərik,0.0,4.0
7745,dayandırılıb,dayandırılıb,dayandırılıb,0.0,0.0
15261,sənədlərinizi,sənədlərinizi,sənədlərinizi,0.0,0.0
18142,elemeden,eləmədən,eləmədən,0.0,3.0
27237,etsəm,etsəm,etsəm,0.0,0.0
5037,ballarini,ballarını,ballarını,0.0,2.0
44898,varsınız,varsınız,varsınız,0.0,0.0
19054,Aktivlik,aktivlik,aktivlik,0.0,1.0
35213,faizin,faizin,faizin,0.0,0.0
8110,Yoxdu,yoxdur,Yoxdu,2.0,2.0
32247,çevrilə,çevrilə,çevrilə,0.0,0.0
7822,səhifəsi,səhifəsi,səhifəsi,0.0,0.0
37462,xanımdan,xanımdan,xanımdan,0.0,0.0
30721,diz,diz,diz,0.0,0.0
30143,paqonlu,paqonlu,paqonlu,0.0,0.0
6865,dərsdə,dərsdə,dərsdə,0.0,0.0
33340,Master,master,master,0.0,1.0
41416,İnternet,internet,internet,0.0,1.0
30774,Sozun,sözün,sözün,0.0,3.0
35794,fenden,fəndən,fəndən,0.0,2.0
43558,gələcəklər,gələcəklər,gələcəklər,0.0,0.0
37354,sonradan,sonradan,sonradan,0.0,0.0
36458,etməyib,etməyib,etməyib,0.0,0.0
9109,yaradılmasında,yaradılmasında,yaradılmasında,0.0,0.0
22786,tv,tv,tv,0.0,0.0
35457,satislarda,satışlarda,satışlarda,0.0,2.0
612,başıaşağı,başı aşağı,başıaşağı,1.0,1.0
32148,atılmır,atılmır,atılmır,0.0,0.0
8621,bölməni,bölməni,bölməni,0.0,0.0
3914,üçünde,üçündə,üçün də,1.0,1.0
19981,Metro,metro,metro,0.0,1.0
17683,GƏLMİSOOOOZZ,gəlmisiniz,GƏLMİSOOOOZZ,12.0,12.0
12479,tehsile,təhsilə,təhsilə,0.0,2.0
12238,uzluler,üzlülər,üzlülər,0.0,3.0
17573,Proqranlardan,proqramlardan,proqranlardan,1.0,2.0
35603,Nəsib,Nəsib,Nəsib,0.0,0.0
24784,buni,bunu,buni,1.0,1.0
1764,kitablar,kitablar,kitablar,0.0,0.0
44287,ada,ada,ada,0.0,0.0
11310,qadındır,qadındır,qadındır,0.0,0.0
22068,mehdudlasdirib,məhdudlaşdırıb,mehdudlasdirib,4.0,4.0
13092,Əhsən,əhsən,əhsən,0.0,1.0
36480,muqayise,müqayisə,müqayisə,0.0,2.0
40784,deyirikki,deyirik ki,deyirikki,1.0,1.0
30126,yan-yana,yan-yana,yan-yana,0.0,0.0
14154,bitiririk,bitiririk,bitiririk,0.0,0.0
43889,övladimla,övladımla,övladimla,1.0,1.0
15780,Isteyen,istəyən,istəyən,0.0,3.0
42000,uşaqlardan,uşaqlardan,uşaqlardan,0.0,0.0
3629,rəzil,rəzil,rəzil,0.0,0.0
29375,ikisində,ikisini də,ikisində,2.0,2.0
22144,tesdiqleyen,təsdiqləyən,təsdiqlənə,2.0,3.0
7966,özümüzü,özümüzü,özümüzü,0.0,0.0
12524,olmusunuz,olmusunuz,olmusunuz,0.0,0.0
30525,Göyüşov,Göyüşov,Göyüşov,0.0,0.0
2349,diqqət,diqqət,diqqət,0.0,0.0
7894,baslayim,başlayım,başlayım,0.0,2.0
9297,Kömək,kömək,kömək,0.0,1.0
21768,yazılmışdi,yazılmışdır,yazılmışdi,2.0,2.0
39927,telebesi,tələbəsi,tələbəsi,0.0,3.0
12707,mövzukardan,mövzulardan,mövzukardan,1.0,1.0
3602,Lənkəran-Masall,Lənkəran-Masallı,Lənkəran-Masall,1.0,1.0
8793,Sekli,şəkli,şəkli,0.0,2.0
39145,yoxluyan,yoxluyan,yoxluyan,0.0,0.0
32105,qoşulmuşam,qoşulmuşam,qoşulmuşam,0.0,0.0
4274,peşənizi,peşənizi,peşənizi,0.0,0.0
7943,siinif,sinif,sinif,0.0,1.0
32783,gözel,gözəl,gözəl,0.0,1.0
7775,keçit,keçid,keçit,1.0,1.0
40645,cvblaridi,cavablarıdır,cavablarıdır,0.0,5.0
26486,həbsdədir,həbsdədir,həbsdədir,0.0,0.0
9186,fikirləridə,fikirləridə,fikirləri də,1.0,0.0
26229,İstədiyim,istədiyim,istədiyim,0.0,1.0
10369,səhifəsində,səhifəsində,səhifəsində,0.0,0.0
43239,cure,cürə,cürə,0.0,2.0
4014,formati,formatı,formatı,0.0,1.0
13441,burdasız,burdasınız,burdasız,2.0,2.0
10234,Goranboy,Göranboy,Goranboy,1.0,1.0
44448,otağında,otağında,otağında,0.0,0.0
6760,gülünc,gülünc,gülünc,0.0,0.0
18992,vitara,gitara,vitara,1.0,1.0
34640,gonderersizde,göndərərsiniz də,gonderersizde,7.0,7.0
32611,demiyecem,deməyəcəm,demiyecem,3.0,3.0
11714,merhele,mərhələ,mərhələ,0.0,3.0
31016,varıydı,var idı,varıydı,2.0,2.0
43664,sıxıntılı,sıxıntılı,sıxıntılı,0.0,0.0
27533,dagıtdığını,dağıtdığını,dağıtdığını,0.0,1.0
12314,diyəsən,deyəsən,deyəsən,0.0,1.0
13460,neçəyədi,neçəyədir,neçəyədir,0.0,1.0
20191,həkimdi,həkimdir,həkimdir,0.0,1.0
18892,suallarinda,suallarında,suallarında,0.0,1.0
43538,Kimler,kimler,kimlər,1.0,1.0
22669,zehin,zehin,zehin,0.0,0.0
18551,şansıniz,şansınız,şansınız,0.0,1.0
22751,hidravlik,hidravlik,hidravlik,0.0,0.0
12558,Sizinki,sizin ki,sizinki,1.0,2.0
5854,nörməsinə,nömrəsinə,nömrəsinə,0.0,2.0
22388,kecilesi,keçiləsi,keçiləsi,0.0,2.0
4666,neynirsiz,neyniyirsiz,neynirsiz,2.0,2.0
31242,saldm,saldım,saldım,0.0,1.0
29436,həyatına,həyatına,həyatına,0.0,0.0
31333,yayınlarının,yayınlarının,yayınlarının,0.0,0.0
41858,gunden,gündən,gunden,2.0,2.0
26692,menevi,mənəvi,menevi,2.0,2.0
32849,Maxsim,Maksim,maxsım,3.0,1.0
35913,yayinanlari,yayınanları,yayınanları,0.0,2.0
24122,trayektoriyada,trayektoriyada,trayektoriyada,0.0,0.0
24065,qaranliqda,qaranlıqda,qaranlıqda,0.0,1.0
38866,verdikden,verdikdən,verdikdən,0.0,1.0
13549,alfa,alfa,alfa,0.0,0.0
3126,xırda,xırda,xırda,0.0,0.0
5730,saxlayua,saxlaya,saxlayua,1.0,1.0
25467,göndərərdi,göndərərdi,göndərərdi,0.0,0.0
25552,konspektleri,konspektleri,konspektləri,1.0,0.0
13259,umumiyetle,ümumiyyətlə,ümumiyyətlə,0.0,4.0
22960,2herfin,2 hərfin,2herfin,2.0,2.0
12720,defteri,dəftəri,dəftəri,0.0,2.0
26367,gətirim,gətirim,gətirim,0.0,0.0
38709,hesablanması,hesablanması,hesablanması,0.0,0.0
16773,duzeldecm,düzəldəcəm,düzəldəcəm,0.0,4.0
31086,Təbiki,təbi ki,Təbiki,2.0,2.0
40802,Necef,Nəcəf,Necef,2.0,2.0
8080,toplusu2ci,toplusu,toplusu2ci,3.0,3.0
5493,azerishiqda,Azərişıqda,azerishiqda,5.0,5.0
17644,cetinlikle,çətinliklə,çətinliklə,0.0,3.0
23908,Keçirməliyik,keçirtməliyik,keçirməliyik,1.0,2.0
23319,motosklet,motosiklet,motosklet,1.0,1.0
13946,edeciyik,edəcəyik,edəcəyik,0.0,2.0
14601,tibbə,tibbə,tibbə,0.0,0.0
6772,bitirməli,bitirməli,bitirməli,0.0,0.0
24327,riyazıyyat,riyaziyyat,riyaziyyat,0.0,1.0
3725,maşinlardan,maşınlardan,maşınlardan,0.0,1.0
42416,deməyə,deməyə,deməyə,0.0,0.0
28444,tutur,tutur,tutur,0.0,0.0
15903,ayagini,ayağını,ayağını,0.0,3.0
12119,düşünmürəm,düşünmürəm,düşünmürəm,0.0,0.0
18771,Yaniki,yəni ki,Yaniki,3.0,3.0
7523,Nəzəri,nəzəri,nəzəri,0.0,1.0
13225,Uniler,unilər,unilər,0.0,2.0
22183,traktoru,traktoru,traktoru,0.0,0.0
10679,temkinle,təmkinlə,temkinle,2.0,2.0
7599,kolleclərə,kolleclərə,kolleclərə,0.0,0.0
32173,təkrara,təkrara,təkrara,0.0,0.0
40406,versiyası,versiyası,versiyası,0.0,0.0
30026,bulbul,bülbül,bulbul,2.0,2.0
15222,rahatlaşdıra,rahatlaşdıra,rahatlaşdıra,0.0,0.0
40433,qələbə,qələbə,qələbə,0.0,0.0
12801,manatadır,manatadır,manatadır,0.0,0.0
38011,atındə,atın da,atın da,0.0,2.0
18005,elemiyesen,eləməyəsən,elemiyesen,4.0,4.0
2953,oxu,oxu,oxu,0.0,0.0
40940,İstəyirsən,istəyirsən,istəyirsən,0.0,1.0
19519,paylaşma,paylaşma,paylaşma,0.0,0.0
37738,qaytarmaq,qaytarmaq,qaytarmaq,0.0,0.0
19836,yaxsılıq,yaxşılıq,yaxşılıq,0.0,1.0
2814,içindəyəm,içindəyəm,içindəyəm,0.0,0.0
13621,Gecən,gecən,gecən,0.0,1.0
17062,qutarsın,qurtarsın,qutarsın,1.0,1.0
26646,hecvaxt,heç vaxt,hecvaxt,2.0,2.0
31623,güvende,güvəndə,güvəndə,0.0,2.0
44805,sevgilisi,sevgilisi,sevgilisi,0.0,0.0
43582,nishanlandi,nişanlandı,nishanlandi,3.0,3.0
31214,İli-2018,ili-2018,ili-2010,1.0,1.0
18780,Özümüz,özümüz,özümüz,0.0,1.0
8817,SAHIBI,sahibi,SAHIBI,6.0,6.0
33804,mezelen,məzələn,məzələn,0.0,3.0
6487,külfətin,külfətin,külfətin,0.0,0.0
7524,insafsız,insafsız,insafsız,0.0,0.0
27957,ulduzlar,ulduzlar,ulduzlar,0.0,0.0
20253,yumuru,yumuru,yumuru,0.0,0.0
1907,cəhd,cəhd,cəhd,0.0,0.0
9525,dinləmələrinin,dinləmələrinin,dinləmələrinin,0.0,0.0
92,avtobuslar,avtobuslar,avtobuslar,0.0,0.0
18343,müəssisəsində,müəssisəsində,müəssisəsində,0.0,0.0
4216,fiqurları,fiqurları,fiqurları,0.0,0.0
5330,övladımız,övladımız,övladımız,0.0,0.0
17769,qulağın,qulağın,qulağın,0.0,0.0
40728,Şəxsini,şəxsini,şəxsini,0.0,1.0
806,ifadəsidə,ifadəsi də,ifadəsidə,1.0,1.0
39168,Magistratura,magistratura,magistratura,0.0,1.0
31190,Dəqiqə,dəqiqə,dəqiqə,0.0,1.0
21121,Hazırlaşmışdım,hazırlaşmışdım,Hazırlaşmışdım,1.0,1.0
28966,mall,mall,malı,1.0,0.0
22262,eletdirmishdim,elətdirmişdim,eletdirmishdim,3.0,3.0
37250,durmuşam,durmuşam,durmuşam,0.0,0.0
15654,Günləri,günləri,günləri,0.0,1.0
20458,mühərrikində,mühərrikində,mühərrikində,0.0,0.0
4621,müəllimliyine,müəllimliyinə,müəllimliyinə,0.0,1.0
32403,otaqin,otağın,otaqın,1.0,2.0
33969,ayaqlaşsin,ayaqlaşsın,ayaqlaşsın,0.0,1.0
24546,Niyədə,niyədə,niyədə,0.0,1.0
2639,əksin,əksin,əksin,0.0,0.0
25089,qaydalarinin,qaydalarının,qaydalarının,0.0,2.0
38181,qorunan,qorunan,qorunan,0.0,0.0
7254,nesrdi,nəşrdir,nəşrdir,0.0,3.0
43525,Var,var,var,0.0,1.0
8420,2nin,2-nin,2 nin,1.0,1.0
42274,duzelecek,düzələcək,düzələcək,0.0,4.0
18552,mənxə,məncə,mənxə,1.0,1.0
1239,evlənirki,evlənir ki,evlənir ki,0.0,1.0
21201,hrfdi,hərfdir,hrfdi,2.0,2.0
29481,Başqaları,başqaları,başqaları,0.0,1.0
27608,evə,evə,evə,0.0,0.0
31791,kutleye,kütləyə,kütləyə,0.0,3.0
8514,verinlər,veriblər,verinlər,1.0,1.0
31063,sencani,sən canı,sencani,3.0,3.0
15600,maraqlanacm,maraqlanacam,maraqlanacm,1.0,1.0
3552,Insan,insan,insan,0.0,1.0
1746,ipleri,ipləri,ipləri,0.0,1.0
4948,çalışacıq,çalışacıq,çalışacaq,1.0,0.0
41372,hüzur,hüzur,hüzur,0.0,0.0
69,sorusan,soruşan,soruşan,0.0,1.0
33615,yazarsınız,yazarsınız,yazarsınız,0.0,0.0
36990,düşünıcəy,düşünəcək,düşünıcəy,2.0,2.0
43092,guldu,güldü,güldü,0.0,2.0
23941,kateqoriyanin,kateqoriyanın,kateqoriyanın,0.0,1.0
31550,Hüseynovanın,Hüseynovanın,Hüseynovanın,0.0,0.0
8393,aztarixi,Azərbaycan tarixi,aztarixi,10.0,10.0
3957,axtarmaqdansa,axtarmaqdansa,axtarmaqdansa,0.0,0.0
24891,sahe,sahə,sahə,0.0,1.0
6769,Əvvəldən,əvvəldən,əvvəldən,0.0,1.0
22715,shertdeki,şərtdəki,shertdeki,4.0,4.0
6420,adlı,adlı,adlı,0.0,0.0
5788,varamsa,varamsa,varamsa,0.0,0.0
28519,atannan,atandan,atannan,1.0,1.0
21297,toyuqları,toyuqları,toyuqları,0.0,0.0
40184,sisteminə,sisteminə,sisteminə,0.0,0.0
18742,muessiseye,müəssisəyə,müəssisəyə,0.0,4.0
7915,1həftəyə,həftəyə,1həftəyə,1.0,1.0
43033,utanmaz,utanmaz,utanmaz,0.0,0.0
17414,zoladığıdıe,zolağıdır,zoladığıdıe,3.0,3.0
25127,Huququn,hüququn,hüququn,0.0,2.0
2143,öldürən,öldürən,öldürən,0.0,0.0
6690,İnanmayın,inanmayın,inanmayın,0.0,1.0
29222,günəş,günəş,günəş,0.0,0.0
5163,tanışlarım,tanışlarım,tanışlarım,0.0,0.0
3841,daşıma,daşıma,daşıma,0.0,0.0
38232,istirəm,istəyirəm,istəyirəm,0.0,2.0
27892,qovluq,qovluq,qovluq,0.0,0.0
5049,fakültəsi,fakültəsi,fakültəsi,0.0,0.0
40071,Gonderin,göndərin,göndərin,0.0,3.0
31051,dizaynerlik,dizaynerlik,dizaynerlik,0.0,0.0
8761,Yeniki,yəni ki,Yeniki,3.0,3.0
15136,istigametde,istiqamətdə,istiqamətdə,0.0,3.0
15457,dusmey,düşmək,düşmək,0.0,4.0
39121,kodun,kodun,kodun,0.0,0.0
37389,telefonunuza,telefonunuza,telefonunuza,0.0,0.0
18585,almasınlar,almasınlar,almasınlar,0.0,0.0
35536,basında,başında,başında,0.0,1.0
1807,Xatirələri,xatirələri,xatirələri,0.0,1.0
26101,yaxınlaşıb,yaxınlaşıb,yaxınlaşıb,0.0,0.0
32269,Yarısı,yarısı,yarısı,0.0,1.0
12702,tapdiz,tapdız,tapdınız,2.0,1.0
15399,düşünmüşdüm,düşünmüşdüm,düşünmüşdüm,0.0,0.0
5497,Əslın,əslən,əslin,1.0,2.0
43597,unsiyyətim,ünsiyyətim,unsiyyətim,1.0,1.0
973,sexsiyyet,şəxsiyyət,şəxsiyyət,0.0,3.0
38513,teqribi,təqribi,təqribi,0.0,1.0
24027,heyecanla,həyəcanla,həyəcanla,0.0,2.0
42085,MUSFİQ,Müşviq,MUSFİQ,5.0,5.0
5433,yaşamamağiniza,yaşamamağınıza,yaşamamağiniza,2.0,2.0
40671,toplularidi,toplularıdır,toplularidi,3.0,3.0
42296,xüsusiyyətimə,xüsusiyyətimə,xüsusiyyətimə,0.0,0.0
17865,Tələbəsiniz,tələbəsiniz,tələbəsiniz,0.0,1.0
16107,qelbim,qəlbim,qəlbim,0.0,1.0
1947,biləriy,bilərik,bilərik,0.0,1.0
12505,Hesabı,hesabı,hesabı,0.0,1.0
38968,paylaşsanız,paylaşsanız,paylaşsanız,0.0,0.0
32096,müəyyənləşdirin,müəyyənləşdirin,müəyyənləşdirin,0.0,0.0
2904,nomresin,nömrəsini,nomresin,3.0,3.0
38029,Rufet,Rüfət,Rufet,2.0,2.0
19117,isiqlı,işıqlı,işıqlı,0.0,2.0
29504,ehlinin,əhlinin,əhlinin,0.0,1.0
13249,gönüldən,könüldən,gönüldən,1.0,1.0
43324,vermeyden,verməydən,verməyəndə,3.0,2.0
16036,saliriq,salırıq,salırıq,0.0,2.0
24326,III-IV,III-IV,III-IV,0.0,0.0
12210,axtarsaz,axtarsaz,axtarsanız,2.0,0.0
7728,Atırsız,atırsınız,atırsınız,0.0,3.0
31991,Səhf,səhv,səhv,0.0,2.0
23313,avtoqatari,avtoqatarı,avtoqatarı,0.0,1.0
14983,sahibkarlar,sahibkarlar,sahibkarlar,0.0,0.0
16751,Gözlədiyimdən,gözlədiyimdən,gözlədiyimdən,0.0,1.0
23890,kitablarinnan,kitablarından,kitablarından,0.0,2.0
35425,ödənişli,ödənişli,ödənişli,0.0,0.0
41532,qalxan,qalxan,qalxan,0.0,0.0
1993,ağır,ağır,ağır,0.0,0.0
29832,saglam,sağlam,sağlam,0.0,1.0
1077,sebeb,səbəb,səbəb,0.0,2.0
5986,qədərdi,qədərdir,qədərdi,1.0,1.0
17258,siqnalin,siqnalın,siqnalın,0.0,1.0
13066,vəsaitidir,vəsaitidir,vəsaitidir,0.0,0.0
6419,yariyam,yarıyam,yarıyam,0.0,1.0
30660,Quzanlı,Quzanlı,Quzanlı,0.0,0.0
149,iwinnen,işinnən,işindən,1.0,2.0
23038,çık,çıx,çıx,0.0,1.0
21656,gilas,gilas,gilas,0.0,0.0
42497,aləmlə,aləmlə,aləmlə,0.0,0.0
30681,Guya,guya,Guya,1.0,1.0
11766,SUALLARİ,sualları,sualları,0.0,8.0
6342,Çıxış,çıxış,çıxış,0.0,1.0
4361,isdeyirsiz,isdəyirsiz,isdeyirsiz,1.0,1.0
22973,təmənnasız,təmənnasız,təmənnasız,0.0,0.0
2081,icem,içəm,içəm,0.0,2.0
39610,lisinq,lizinq,lisinq,1.0,1.0
40674,sağoı,sağol,sağoı,1.0,1.0
16422,odurda,odur da,odurda,1.0,1.0
29082,mənimdi,mənimdir,mənimdir,0.0,1.0
6082,götürdüm,götürdüm,götürdüm,0.0,0.0
39116,saldilar,saldılar,saldılar,0.0,1.0
31043,suallarıının,suallarının,suallarıının,1.0,1.0
43592,çoxdu,çoxdu,çoxdu,2.0,2.0
2732,Adicə,adicə,Adicə,1.0,1.0
2742,böyüdüləsi,böyüdüləsi,böyüdüləsi,0.0,0.0
33236,Dim'in,Dim-in,Dim'in,1.0,1.0
17212,İmtahandı,imtahandır,İmtahandı,2.0,2.0
7226,Təzədir,təzədir,təzədir,0.0,1.0
41653,hərçənd,hərçənd,hərçənd,0.0,0.0
41209,savadli,savadlı,savadlı,0.0,1.0
6741,yaşaya,yaşaya,yaşaya,0.0,0.0
2182,yoruluramda,yoruluram da,yoruluram da,0.0,1.0
22122,oldume,oldum,oldume,1.0,1.0
1251,elelerin,elələrin,elələrin,0.0,2.0
32435,bulanigdi,bulannıqdır,bulanigdi,5.0,5.0
13802,lazimdiye,lazımdır,lazımdır,0.0,4.0
2055,yolun,yolun,yolun,0.0,0.0
4975,yzın,yazın,yazın,0.0,1.0
43233,üzrlü,üzrlü,üzrlü,0.0,0.0
5620,2018-ci,2018-ci,2018-ci,0.0,0.0
37418,ölə-ölə,ölə-ölə,ölə-ölə,0.0,0.0
29040,bakidan,Bakıdan,Bakıdan,0.0,2.0
17569,buraa,bura,bura,0.0,1.0
17647,soldadir,soldadır,soldadır,0.0,1.0
16267,soruwda,soruş da,soruşda,1.0,2.0
11256,KANALDA,kanalda,KANALDA,7.0,7.0
18795,Oxmaqa,oxumağa,Oxmaqa,3.0,3.0
29753,davranın,davranın,davranın,0.0,0.0
36150,hacan,haçan,hacan,1.0,1.0
20061,kutleniz,kütləniz,kütləniz,0.0,2.0
36523,secimim,seçimim,seçimim,0.0,1.0
39672,Resad,Rəşad,Resad,2.0,2.0
6800,dəyməyən,dəyməyən,dəyməyən,0.0,0.0
23906,Qax,Qax,Qax,0.0,0.0
17023,Traktorda,traktorda,traktorda,0.0,1.0
25649,işləməy,işləmək,işləmək,0.0,1.0
7378,düşəcəyi,düşəcəyi,düşəcəyi,0.0,0.0
12208,dərdinə,dərdinə,dərdinə,0.0,0.0
5856,soyumağa,soyumağa,soyumağa,0.0,0.0
42467,baxmir,baxmır,baxmır,0.0,1.0
33923,ordakıların,ordakıların,ordakıların,0.0,0.0
41590,məzələnir,məzələnir,məzələnir,0.0,0.0
42205,bilməzsiniz,bilməzsiniz,bilməzsiniz,0.0,0.0
44686,çəkdirmək,çəkdirmək,çəkdirmək,0.0,0.0
5867,nisbəti,nisbəti,nisbəti,0.0,0.0
33692,başları,başları,başları,0.0,0.0
1813,tutacax,tutacaq,tutacaq,0.0,1.0
27073,sixiliriq,sıxılırıq,sıxılırıq,0.0,4.0
35470,qaqam,qaqam,qaqam,0.0,0.0
25560,youtuba,youtube,youtuba,1.0,1.0
28931,firildaqci,fırıldaqçı,fırıldaqçı,0.0,4.0
24258,istəmişdiz,istəmişdiz,istəmişdiz,0.0,0.0
7688,Pərvin,Pərvin,Pərvin,0.0,0.0
2582,yaşinda,yaşında,yaşında,0.0,1.0
13505,müəlliminiz,müəlliminiz,müəlliminiz,0.0,0.0
20936,Varki,var ki,var ki,0.0,2.0
44354,yoğrulub,yoğrulub,yoğrulub,0.0,0.0
7606,hisselerin,hissələrin,hissələrin,0.0,2.0
44791,yığan,yığan,yığan,0.0,0.0
8199,bilmirsen,bilmirsən,bilmirsən,0.0,1.0
37683,hökmranlıq,hökmranlıq,hökmranlıq,0.0,0.0
14554,herkes,hər kəs,herkes,3.0,3.0
37142,birlerinin,birlərinin,birlerinin,1.0,1.0
27368,Azca,azca,Azca,1.0,1.0
40700,Hansıdır,hansıdır,hansıdır,0.0,1.0
15695,bayraqciqdi,bayraqcıqdır,bayraqciqdi,3.0,3.0
6670,üçün,üçün,üçün,0.0,0.0
18845,mövsümündə,mövsümündə,mövsümündə,0.0,0.0
8913,arasidi,arasıdı,arasıdır,1.0,2.0
16320,Notariusun,notariusun,Notariusun,1.0,1.0
5199,Imtahana,imtahana,imtahana,0.0,1.0
37408,zulmu,zülmü,zulmu,2.0,2.0
34707,inglis,ingilis,ingilis,0.0,1.0
13204,etsez,etsəniz,etsəniz,0.0,3.0
36429,catmadi,çatmadı,çatmadı,0.0,2.0
40777,Cavablardi,cavablardır,cavablardır,0.0,3.0
10897,məcbur,məcbur,məcbur,0.0,0.0
25550,Müzakirəni,müzakirəni,müzakirəni,0.0,1.0
192,Gic,gic,Gic,1.0,1.0
21265,Mayin,mayın,mayın,0.0,2.0
29927,Axir,axır,axır,0.0,2.0
5180,güvənirik,güvənirik,güvənirik,0.0,0.0
23534,niyee,niyə,niyə,0.0,2.0
10545,çıxardı,çıxardı,çıxardı,0.0,0.0
25563,oyunu,oyunu,oyunu,0.0,0.0
41137,RUS,rus,RUS,3.0,3.0
31625,mellimler,müəllimlər,müəllimlər,0.0,3.0
7172,isdeyenler,istəyənlər,istəyənlər,0.0,4.0
9398,sinağlari,sınağları,sinağlari,2.0,2.0
25803,Kimisə,kimisə,kimisə,0.0,1.0
9053,MHM-nin,MHM-nin,MHM-nin,0.0,0.0
33614,yazdığınızı,yazdığınızı,yazdığınızı,0.0,0.0
25130,proqramlarin,proqramların,proqramların,0.0,1.0
33664,asacam,asacam,asacam,0.0,0.0
43109,hundur,hündür,hündür,0.0,2.0
3859,buraxilisha,buraxılışa,buraxılışa,0.0,4.0
35974,artırım,artırım,artırım,0.0,0.0
6734,hislerimi,hisslərimi,hislərimi,1.0,2.0
9607,İşiniz,işiniz,işiniz,0.0,1.0
15474,vurulur,vurulur,vurulur,0.0,0.0
25573,Bax,bax,bax,0.0,1.0
23546,dusurki,düşür ki,düşür ki,0.0,4.0
41735,adamlarini,adamlarını,adamlarını,0.0,2.0
28936,karta,karta,karta,0.0,0.0
32029,düşündüyünüz,düşündüyünüz,düşündüyünüz,0.0,0.0
43339,Siqaret,siqaret,Siqaret,1.0,1.0
26529,qaytarasan,qaytarasan,qaytarasan,0.0,0.0
37901,əlifbası,əlifbası,əlifbası,0.0,0.0
12911,qebulçün,qəbul üçün,qebulçün,3.0,3.0
7869,qaydani,qaydanı,qaydanı,0.0,1.0
7044,kecən,keçən,keçən,0.0,1.0
1366,modelidir,modelidir,modelidir,0.0,0.0
20066,ödenmelidi,ödənməlidir,ödenmelidi,3.0,3.0
13094,aparacağıq,aparacağıq,aparacağıq,0.0,0.0
20270,oteni,ötəni,ötəni,0.0,2.0
42549,üreyimi,ürəyimi,ürəyimi,0.0,1.0
23464,sagima,sağıma,sağıma,0.0,2.0
7918,kök,kök,kök,0.0,0.0
13496,kitabçasını,kitabçasını,kitabçasını,0.0,0.0
32012,AZERBAYCAN,Azərbaycan,Azərbaycan,0.0,9.0
23543,xırdlanda,Xırdalanda,xırdlanda,2.0,2.0
21599,isdeye,istəyə,istəyə,0.0,3.0
16995,Ehmedli,Əhmədli,əhmədli,1.0,2.0
38377,gedb,gedib,gedb,1.0,1.0
5886,güclü,güclü,güclü,0.0,0.0
2942,Ürəyimin,ürəyimin,Ürəyimin,1.0,1.0
7587,yığmısınız,yığmısınız,yığmısınız,0.0,0.0
8948,XEYİR,xeyir,xeyir,0.0,5.0
40848,yazlmyb,yazılmayıb,yazlmyb,3.0,3.0
8769,verəsiniz,verəsiniz,verəsiniz,0.0,0.0
43497,batdi,batdı,batdi,1.0,1.0
20999,Dönməyə,dönməyə,dönməyə,0.0,1.0
13678,kəslər,kəslər,kəslər,0.0,0.0
12485,baxn,baxın,baxın,0.0,1.0
12425,bənd,bənd,bənd,0.0,0.0
17273,yazdıqlarına,yazdıqlarına,yazdıqlarına,0.0,0.0
37800,sağlamlıq,sağlamlıq,sağlamlıq,0.0,0.0
17033,fəaliyyətdən,fəaliyyətdən,fəaliyyətdən,0.0,0.0
33481,buraxlis,buraxılış,buraxılış,0.0,3.0
19780,oxuyumda,oxuyum da,oxuyumda,1.0,1.0
15652,ederdiz1,edərdiniz,edərdiniz,0.0,4.0
15315,ayricidrde,ayrıcıda da,ayricidrde,5.0,5.0
36774,kecicidir,keçicidir,keçicidir,0.0,1.0
42378,detal,detal,detal,0.0,0.0
1827,öyrənəndə,öyrənəndə,öyrənəndə,0.0,0.0
22845,ehemiyyeli,əhəmiyyətli,əhəmiyyətli,0.0,4.0
22719,cxlan,çıxan,cxlan,3.0,3.0
43725,gotur,götür,götür,0.0,2.0
28575,yazmaqla,yazmaqla,yazmaqla,0.0,0.0
24831,tapasiniz,tapasınız,tapasınız,0.0,2.0
43894,münasibətinə,münasibətinə,münasibətinə,0.0,0.0
34211,veründə,verin də,veründə,2.0,2.0
44592,dəğərli,dəyərli,dəqərli,1.0,1.0
23496,cirib,cırıb,cirib,2.0,2.0
36828,telnen,tellə,telnen,3.0,3.0
8441,umumiyyetce,ümumiyyətlə,umumiyyetce,4.0,4.0
27212,mikayılov,Mikayılov,mikayılov,1.0,1.0
26372,bildiyiniz,bildiyiniz,bildiyiniz,0.0,0.0
26140,istifadəçilər,istifadəçilər,istifadəçilər,0.0,0.0
23794,Durmani,durmanı,durmanı,0.0,2.0
39223,deyildiki,deyildi ki,deyildi ki,0.0,1.0
34733,ucin,üçün,ucin,3.0,3.0
3762,sözlərdə,sözlər də,sözlərdə,1.0,1.0
34755,vAllah,vAllah,vAllah,0.0,0.0
44679,Həqiqətən,həqiqətən,həqiqətən,0.0,1.0
31071,keçildiyi,keçirdiyi,keçildiyi,1.0,1.0
28097,keçirirəm,keçirirəm,keçirirəm,0.0,0.0
